ano-mes-dia horario,mp10 (ug/m3),mp25 (ug/m3)
2020-07-12,15.523995742287537,7.7672215223920125
2020-07-13,11.43620839667938,6.298654702973701
2020-07-14,14.284093089202466,8.44010521025224
2020-07-15,10.823706096758178,6.4116774274485016
2020-07-16,10.696786266189168,6.0566218383628385
2020-07-17,14.075664950787738,8.980484915430738
2020-07-18,15.283925470693328,8.675889383324225
2020-07-19,15.792232530627993,9.719169451694702
2020-07-20,24.893836745568144,13.921366144124638
2020-07-21,21.784264400832853,13.624734174880995
2020-07-22,26.059964622486202,15.505102528131204
2020-07-23,26.326806021717484,15.079415139311957
2020-07-24,23.14230588767494,11.590645822698407
2020-07-25,20.42775373169049,10.352932574181366
2020-07-26,18.352978158002713,10.437449114378536
2020-07-27,22.574951350636248,10.721783896579085
2020-07-28,16.378548667794583,8.193391563276613
2020-07-29,11.062869366716837,6.104015151526326
2020-07-30,11.183096371235136,6.167328781093452
2020-07-31,8.410676530829784,4.482639572069499
2020-08-01,8.553643099396147,4.858756092358476
2020-08-02,8.730863622409192,5.141743830700477
2020-08-03,15.069606974878916,7.000928876376793
2020-08-04,10.693099636229686,6.608267885965693
2020-08-05,19.601081594262595,10.5983297398962
2020-08-06,14.677311750694832,9.053505985967362
2020-08-07,17.242100354970834,10.600610481562933
2020-08-08,20.715357473983993,12.569252553335497
2020-08-09,16.64848524589819,10.402906869133927
2020-08-10,32.20660764772532,17.188480758508234
2020-08-11,19.676738748281586,12.252492462830386
2020-08-12,16.136586262237437,9.5929605829106
2020-08-13,14.736017344408605,7.912417131684106
2020-08-14,17.962031835553976,11.01024348558736
2020-08-15,15.193612879712962,9.510737618381395
2020-08-16,13.730498330634767,8.51711531947673
2020-08-17,12.610155127785987,8.253694083617269
2020-08-18,11.79910706605681,7.544963378315934
2020-08-19,11.914644912097637,8.24582545920573
2020-08-20,10.130594484467949,6.94117863976239
2020-08-21,7.711392607654794,4.920700242896986
2020-08-22,10.716522392727967,6.563377092572848
2020-08-23,8.069564838436847,4.657724595004914
2020-08-24,7.329800390871355,3.8785504271328426
2020-08-25,6.5832141173902485,3.357072097439422
2020-08-26,7.61469037077017,3.6424113949917185
2020-08-27,17.932786504042475,8.16429665215818
2020-08-28,18.84700980514718,8.984339686712474
2020-08-29,21.90299170117727,10.744251548097084
2020-08-30,20.350668005910023,9.551618517058056
2020-08-31,10.33735289547417,5.294258112730917
2020-09-01,11.162980742240658,5.708981003410298
2020-09-02,12.648443444129072,7.531087209846375
2020-09-03,15.579891969187468,9.862830947762204
2020-09-04,13.32662974448543,7.501808872682117
2020-09-05,11.802135009387122,7.506330418380422
2020-09-06,16.230523017927386,8.69436289418487
2020-09-07,12.214359956335342,7.394408514473862
2020-09-08,14.875026222387424,8.581208207058825
2020-09-09,19.29056490183315,13.58532614413961
2020-09-10,21.396012897788655,14.713968799057714
